Wind Speed (m/s),Actual Blade Angle,Predicted Blade Angle,Power Output (Actual) (W),Power Output (Predicted) (W),Difference in Power Output (W)
4.157712936,2.21240460044479,2.71914094912559,82343.0251043284,83464.3233469096,1121.29824258118
7.510991096,2.62070458610691,2.30317647467672,490788.353206737,486645.977336317,-4142.37587041943
7.679380894,11.2038836780339,11.1617761095763,644217.755222268,643630.652124644,-587.103097623913
4.556097031,2.53982339762695,1.48359694495839,109306.679283363,106231.209138244,-3075.47014511915
13.63317013,1.1892018934388,1.8714264933166,2823222.78283429,2876445.06828442,53222.2854501302
9.842995644,3.35341531832138,2.86370808039357,1126059.92716279,1111682.07600937,-14377.8511534189
10.28487015,0.85616508959318,1.28198460135168,1200980.23244165,1215242.79551643,14262.5630747764
2.489089012,1.23003878489196,0.617514758699836,17201.4740031154,16910.6568672193,-290.817135896119
11.72455978,2.07385612373627,2.34055368414167,1839640.56613321,1852874.35679618,13233.7906629688
11.68881989,3.12755099781146,3.47987026565787,1874677.17827812,1892000.21302895,17323.0347508348
4.757643223,2.60816299904348,2.12757069202698,124690.485291664,123097.073563714,-1593.41172794992
7.945890903,10.2178964639583,10.5033648820997,698415.27682069,702824.493521841,4409.21670115087
10.31235981,2.36413848888463,2.91140830517102,1261550.75424532,1280028.59630013,18477.8420548136
4.543397903,1.57592775821194,1.55337910956137,105611.996397639,105546.88778807,-65.1086095696082
22.81035995,7.35990010419243,7.34291176757389,15478430.6057368,15472223.0181643,-6207.58757244982
8.051440239,1.16970435221445,1.11859675364369,581220.952398413,580399.690304954,-821.262093459023
1.225824952,0.0276793482315239,0.618423604347099,1986.42566996664,2019.92687748505,33.5012075184072
10.06268024,4.29429117271104,3.83146294589578,1232667.8180335,1218148.82701862,-14518.9910148804
6.910900116,0.723077949859046,1.05985395813518,363018.118156275,366440.43783814,3422.31968186446
2.726191998,-0.102728629931421,0.220893094876223,21768.8941846576,21970.7691968466,201.875012188953
12.80128956,11.3281007497917,10.9066201231877,2992135.39582197,2964913.7510512,-27221.6447707689
7.673556805,3.47993735938545,3.30121174425804,535303.490417804,532817.196203984,-2486.29421381943
11.64529991,6.75275334841336,6.48385111148182,2030078.04616605,2017003.6382772,-13074.407888849
14.96189022,10.4748753942421,10.7516612690024,4689283.51302971,4717825.15119586,28541.6381661454
7.217510223,2.22646674804629,2.40139692835549,430913.026389928,432937.921578455,2024.89518852677
2.115581989,2.92217936250774,3.24914564365833,11054.9925068522,11150.3090168439,95.316509991686
8.170538902,2.05276494019883,2.53600556508189,622226.221902577,630341.270503568,8115.04860099137
8.105735779,1.58984985299579,1.43841278519933,599947.900672702,597464.852743466,-2483.0479292355
4.62787199,0.615480147974481,1.23567108835508,108682.194210584,110574.733969982,1892.53975939793
3.041544914,1.50326749286194,1.38685474480124,31622.0502506137,31521.2042162222,-100.846034391507
5.649796963,1.39799732587944,1.48623935696904,202093.149807377,202583.09736819,489.947560813132
7.533399105,0.769954521777565,1.22305433643,470833.003921054,476797.069284319,5964.06536326447
7.03916502,6.35310446678868,6.18746471806314,444065.608492934,442286.904892397,-1778.7036005361
7.727291107,4.32266743132401,4.69110877139185,558599.281149052,563833.185183333,5233.90403428068
2.936805964,1.45550779734191,0.30857360389031,28429.1905169682,27534.773934505,-894.416582463247
7.419642925,2.04384075817757,1.47378264656454,465844.106419279,458675.351609404,-7168.75480987516
5.485124111,1.64298885079871,1.36935830197504,186176.922947502,184786.651705932,-1390.27124156978
12.58290958,2.40415680412686,3.12625545700265,2294239.10466724,2338530.09017269,44290.9855054505
4.247056007,2.31444090398062,0.985881253022626,88006.8516598612,84873.4172765346,-3133.4343833265
0.925961971,0.237624893395806,0.563109739650353,861.314308198911,869.270143929301,7.95583573039039
6.763925076,1.60634478625442,1.02544216457883,348761.319644404,343226.859263193,-5534.46038121096
8.911466599,4.16958342421476,3.81787746568314,853438.214284477,845775.143121538,-7663.07116293896
5.036365986,1.05951934592114,0.483310931452245,141823.226565158,139556.980702865,-2266.24586229312
2.487812996,0.453246350922806,0.970563579329242,16806.7904999155,17052.0273449075,245.236844991985
5.010222912,3.84071929414698,3.24980814162482,150395.205563957,148107.13763245,-2288.06793150704
9.108887672,3.08718395673496,3.19567926180803,886238.23859105,888762.780394209,2524.54180315812
14.92039967,4.49930863535213,4.42872757246926,4039303.12628242,4032085.32126737,-7217.80501504568
13.93437958,3.61551778854718,3.89835833391284,3216624.41827244,3240184.68256004,23560.2642875998
13.06044006,2.54044706083363,1.77846447262672,2574829.36140438,2522566.39453522,-52262.9668691666
11.43558979,2.23257303776479,1.75640754180261,1714250.7035794,1692327.23791815,-21923.4656612496
10.05926991,2.05071949686268,2.24659346948129,1161105.31071709,1167243.66141384,6138.35069675185
14.57129002,7.0513126738987,8.0038428894949,4005429.99404744,4096159.45891272,90729.4648652817
8.614201546,2.24074253826466,1.88993144760445,732890.343355468,725986.45145743,-6903.89189803845
10.57433033,5.06272312000434,4.41873562655229,1458393.32047789,1434950.40432592,-23442.9161519678
3.681488037,1.86722460374685,1.39298258395566,56635.1698169979,55906.6425786741,-728.527238323775
2.404584885,-0.242642191283322,0.499810731555638,14877.9356114516,15195.7436232493,317.808011797773
5.408146858,1.66551267608599,1.48027171793837,178557.777843009,177655.670891865,-902.106951143767
7.553441048,7.20388924389205,6.39866677116887,559967.199103502,549283.392923927,-10683.8061795749
4.884703159,3.34163954641338,3.70672018318966,137581.738379397,138891.761353128,1310.02297373163
12.09564972,5.49068217906213,5.80776624232648,2206064.8752432,2223340.65270167,17275.7774584647
9.410437584,2.22390333800349,2.71049439979905,955051.847190408,967536.290000567,12484.4428101589
3.632580996,3.03025910714039,2.77769525199377,56124.2803911297,55751.551807215,-372.728583914701
12.1498003,6.48699343391681,6.72794345540134,2290841.08484587,2304145.93446074,13304.849614867
5.810747147,1.95037224036607,1.6855711053503,223198.017291352,221598.491096391,-1599.52619496087
1.146854997,1.19337507235454,1.2791625609368,1680.85479962214,1684.83885227384,3.98405265170072
5.342625141,1.26200216829698,2.67060174258595,170251.705657066,176865.143023197,6613.43736613035
3.466411114,0.726953701963092,0.443844062005848,45815.4307533538,45452.3774067609,-363.053346592918
5.226105213,2.66731720173754,3.76042499033534,165529.238539098,170332.906900151,4803.6683610534
11.81931019,4.66429928746915,4.74749449267414,2016284.25923906,2020513.3817929,4229.12255384261
3.818686962,1.28802241404948,1.41620539788981,62212.9876476207,62432.7473881572,219.759740536494
7.98910284,5.11610103228417,4.63203183514587,629779.229091315,622179.868287151,-7599.36080416362
12.38601017,11.2455013994687,11.2772430789906,2705449.12029763,2707306.06846212,1856.94816448586
11.34253025,10.0324405986818,10.6747774927479,2023163.14430989,2052021.28108925,28858.1367793551
14.0061903,2.10077665036508,2.06431699023763,3138474.83565125,3135390.59493832,-3084.24071292952
13.11522961,3.52707024618811,3.85629483090043,2675896.18907401,2698762.47000199,22866.2809279752
7.884377003,1.22391041660355,1.82561040618699,546604.320674417,555683.732871321,9079.41219690384
3.056047916,1.37313019945814,1.02706123190871,31962.2052906024,31658.1036824959,-304.101608106485
7.535027027,7.28542231059319,7.1308418268904,556955.756562607,554919.724153657,-2036.03240894992
7.90887785,7.77493619989967,8.5173999393276,651492.703584132,662800.954440487,11308.2508563558
2.219449997,0.464087117184776,1.83510525572475,11937.1447963699,12398.6269144383,461.482118068416
4.468867779,0.319457311490819,1.20309210683117,97047.0010784323,99474.9576061911,2427.95652775886
12.88401031,5.68549585563116,4.95600158196245,2678973.30428376,2630939.09347505,-48034.2108087116
11.24522972,3.07150290969039,2.66468191977629,1666788.89413592,1648978.0735466,-17810.8205893182
8.653144836,11.9509570360951,11.8926772487058,936573.681824354,935411.12160201,-1162.56022234424
0.693985701,0.0829307592040639,0.28459005416034,361.013144342562,363.088274743091,2.07513040052868
5.723093033,4.18652388339369,4.41550431920357,226154.242387707,227475.73998051,1321.49759280219
1.949401021,0.260279202879145,0.573596476047551,8042.01531810059,8113.4753963305,71.4600782299003
12.96164036,6.58310955860631,5.7860869639531,2787869.5310627,2734434.49383753,-53435.037225164
1.610093951,0.0923294788484143,0.322616240859876,4509.63544187346,4539.22906985952,29.5936279860553
4.232727051,1.57652479298954,1.44529246634892,85396.2525023518,85089.8606577001,-306.39184465172
10.91055965,3.00339303750227,2.39592027496114,1519634.12950617,1495343.23680109,-24290.8927050785
8.925154686,4.79706856815933,4.70302849276729,871111.847394943,869053.418803309,-2058.42859163403
0.586755276,0.954013759862858,-0.0900829156971628,223.611416133907,217.117789643078,-6.49362649082914
7.924531937,1.23039114570213,1.37387248085704,555097.746598606,557296.071355939,2198.32475733268
3.91829896,1.48382039477559,1.45408710975314,67572.2837908595,67517.2142846556,-55.0695062038722
4.127534866,1.76265385278068,1.77001017803202,79589.3005694636,79605.2266444379,15.9260749743553
4.780562878,2.91224950770591,2.97466361760604,127524.091944919,127734.032077539,209.940132619857
8.739808083,2.52701821559111,3.61702071900346,771303.545765589,793706.679181236,22403.1334156474
5.411171913,1.05218904421737,1.19153378519387,175865.728872958,176545.464697221,679.735824262723
2.954699993,1.28200510879536,0.59505064460335,28814.2311049093,28268.6696170471,-545.561487862182
1.988304973,0.270003509830039,0.173689324394259,8535.52189386904,8512.21336660314,-23.3085272659009
2.211513996,1.43962416619413,1.200119987934,12134.4067148882,12054.6517455266,-79.7549693616111
6.919414997,1.68132466440672,2.49117107405292,374135.335971566,382395.45638244,8260.12041087361
6.229704857,2.31902166263989,1.8029023422428,277784.651963961,273942.910690987,-3841.74127297418
4.982986927,0.524560744326399,0.625557373952171,135323.599628839,135708.325778437,384.726149598428
12.07649994,4.0605187195822,4.39824700909049,2118053.07461636,2136366.36039511,18313.2857787511
12.50415993,4.08710814294972,4.77654123283594,2352733.20091541,2394231.59251943,41498.3916040249
1.812059999,0.765316996006405,0.734353686346028,6551.72078239705,6546.04872420122,-5.67205819583069
6.796999931,0.855671198025912,1.427259986161,346645.235008903,352171.237539918,5526.0025310152
4.545551777,0.847188676764124,0.684257468466116,103655.060724224,103183.93188781,-471.128836414093
9.028562546,2.8546555604939,3.53355790691041,857730.223550713,873113.141523124,15382.9179724106
6.620114803,3.21339560319058,2.90661690772101,341340.463948273,338600.168808621,-2740.29513965215
0.631837904,0.259457521811242,0.512137607236444,273.821934869726,275.784226826469,1.96229195674312
5.895247936,0.959116605083391,1.21117349288226,226824.948165585,228414.886848941,1589.93868335674
4.55065012,0.8422990313981,0.593861819796639,103990.047747606,103269.251420504,-720.796327101838
12.1494503,8.02145200182725,8.90097951052764,2375365.97855204,2423927.79188365,48561.8133316096
9.341376305,2.19769520683134,1.73927988694905,933521.264993017,922016.77669262,-11504.4883003965
9.062857628,3.07671644183154,2.60944336523041,872630.812843052,861921.98806093,-10708.824782122
7.663949966,2.61701526433162,2.28770420229687,521336.218248466,516772.278698712,-4563.93954975402
9.46310997,12.2992398000989,12.1076024302334,1234046.15546226,1229046.30006236,-4999.8553998943
8.372915268,0.457991118700692,0.872327319203581,640796.007591315,648283.881966206,7487.87437489023
8.851238251,2.8387522997798,2.2696489185784,807838.378794614,795688.307111649,-12150.0716829647
12.04065037,1.18173478296341,1.45148436706641,1944530.70266193,1959027.97183559,14497.2691736594
8.205982208,1.63615833233193,2.18390682620534,623271.432889218,632589.986039429,9318.55315021123
2.569653988,-0.188907039786873,0.368010805260368,18185.1624495501,18476.0938918582,290.931442308138
6.311448097,1.78921825406143,1.89695235066894,284762.755212953,285596.658721543,833.903508589719
9.188014984,1.79133355416382,2.752515935198,878589.878127198,901543.248647665,22953.3705204674
6.084142208,1.24194671231191,2.1818903588234,251295.764361337,257813.180740255,6517.41637891776
3.433012009,2.874732938055,1.7568313974494,47179.260425912,45786.7286818329,-1392.53174407911
3.332350969,0.45697774960514,0.937883300110576,40395.1759160016,40943.058604956,547.882688954363
8.863690376,6.75723871739,6.19765178218515,895263.925175615,883266.532352803,-11997.3928228125
4.956251144,1.66584870798615,1.46476574684309,137434.96569484,136681.244429948,-753.721264891763
9.749938011,4.8897341584342,4.66718755476996,1138262.12996668,1131911.71484239,-6350.41512429202
7.575250149,7.84092359081107,7.24987943997323,573357.294938851,565447.113572302,-7910.18136654981
2.56475997,1.26280080568484,1.75060601357001,18835.4979524847,19088.8720380543,253.374085569587
12.07752991,2.42105088521997,2.83826717792405,2029672.30662264,2052301.61112214,22629.3044995088
5.970047951,1.80669308661235,1.31755077793399,241121.446022398,237917.064131808,-3204.38189059036
1.502225995,1.42926571045868,1.17651124046864,3802.17251081684,3775.79217953538,-26.3803312814594
3.130883932,1.41170852970209,1.33326215120516,34404.6815579895,34330.5591731703,-74.1223848192312
2.488656044,2.45821936948374,1.9083453817429,17775.3164704798,17514.3808383141,-260.935632165711
17.10399055,3.27455381828109,2.76395905836218,5896279.49804011,5817621.24825331,-78658.2497867979
5.535264969,2.93841052723462,3.02602233589329,198093.378242413,198550.83860804,457.460365627689
3.569329977,1.33019415673867,1.46032875084401,50863.1670669788,51045.358705499,182.191638520206
10.57030964,3.73166162742477,3.40633673715446,1408331.32400926,1396502.10692441,-11829.2170848448
9.351290703,0.789067591848274,1.10691364223166,901032.880916932,909035.038048576,8002.15713164408
7.069924831,1.06043259635708,1.5844085360738,392329.444071925,398030.185142815,5700.74107089033
13.60023022,5.04841498669162,4.8749764679786,3101699.31485586,3088266.71996189,-13432.5948939696
3.980258942,1.43366220944329,1.7037698899611,70731.4219736792,71255.8024276453,524.380453966136
4.728643894,0.325310023041285,1.14220363113168,114992.996601875,117652.196021158,2659.19941928213
9.464385033,1.54564024888005,1.64982909855399,953868.169269195,956587.575103104,2719.40583390882
6.719842911,1.62472256015093,1.77209890248475,342158.463666596,343535.294925616,1376.83125901979
0.551498175,1.12004229576306,0.275016892376315,186.533169913964,182.16924182493,-4.36392808903344
7.388737202,1.35961293339022,2.25984381015103,451549.632540395,462729.589883383,11179.9573429881
1.757990956,0.0694441668810497,0.131451241351662,5866.16634103126,5876.53844192441,10.3721008931434
7.136888981,2.31386664686421,2.35291240896597,417611.702235662,418048.697075429,436.994839766121
3.60435009,3.55587913913252,3.87546300092728,55583.6540467094,56044.3785642028,460.724517493392
